model_name,run_id,start_time,end_time,source,rmse,mae,r2,cv_rmse,train_duration_sec,params
ridge,c21324eb074842289a559fb9dba0881d,2026-03-31T21:18:29.336791,2026-03-31T21:18:29.451191,ModelTrainer.train_single,2e-06,2e-06,1.0,1e-06,0.114,"{'alpha': 1.0, 'copy_X': True, 'fit_intercept': True, 'max_iter': None, 'positive': False, 'random_state': None, 'solver': 'auto', 'tol': 0.0001}"
